Time from bounce= 8.6004842E-03

   i      u          v          w           r        restmass        rho      T [MeV]     T(K)         s         ah        ye   

  720 -1.190E+06  0.000E+00  0.000E+00  4.307E+09  3.151972E+00  9.156E+02  2.228E-02  2.586E+08  9.906E+00  1.31E+01  4.993E-01
  719 -5.813E+05  0.000E+00  0.000E+00  4.259E+09  3.146893E+00  8.859E+02  2.275E-02  2.640E+08  1.028E+01  1.32E+01  4.993E-01
  718 -9.042E+05  0.000E+00  0.000E+00  4.211E+09  3.142102E+00  9.159E+02  2.300E-02  2.669E+08  1.014E+01  1.31E+01  4.993E-01
  717 -1.589E+06  0.000E+00  0.000E+00  4.164E+09  3.137286E+00  9.859E+02  2.321E-02  2.694E+08  9.530E+00  1.29E+01  4.993E-01
  716 -1.927E+06  0.000E+00  0.000E+00  4.117E+09  3.132293E+00  1.039E+03  2.346E-02  2.722E+08  9.250E+00  1.29E+01  4.993E-01
  715 -1.933E+06  0.000E+00  0.000E+00  4.071E+09  3.127220E+00  1.077E+03  2.370E-02  2.750E+08  9.123E+00  1.29E+01  4.993E-01
  714 -1.863E+06  0.000E+00  0.000E+00  4.026E+09  3.122144E+00  1.127E+03  2.392E-02  2.775E+08  8.972E+00  1.29E+01  4.993E-01
  713 -1.943E+06  0.000E+00  0.000E+00  3.980E+09  3.117003E+00  1.247E+03  2.412E-02  2.799E+08  8.003E+00  1.47E+01  4.993E-01
  712 -1.945E+06  0.000E+00  0.000E+00  3.936E+09  3.111504E+00  1.299E+03  2.438E-02  2.830E+08  7.928E+00  1.47E+01  4.993E-01
  711 -2.063E+06  0.000E+00  0.000E+00  3.892E+09  3.105966E+00  1.338E+03  2.466E-02  2.862E+08  7.915E+00  1.47E+01  4.993E-01
  710 -2.084E+06  0.000E+00  0.000E+00  3.848E+09  3.100451E+00  1.383E+03  2.495E-02  2.896E+08  7.887E+00  1.47E+01  4.993E-01
  709 -2.144E+06  0.000E+00  0.000E+00  3.805E+09  3.094942E+00  1.428E+03  2.524E-02  2.929E+08  7.864E+00  1.47E+01  4.993E-01
  708 -2.142E+06  0.000E+00  0.000E+00  3.763E+09  3.089445E+00  1.474E+03  2.554E-02  2.963E+08  7.840E+00  1.47E+01  4.993E-01
  707 -2.157E+06  0.000E+00  0.000E+00  3.721E+09  3.083960E+00  1.522E+03  2.583E-02  2.998E+08  7.814E+00  1.47E+01  4.993E-01
  706 -2.166E+06  0.000E+00  0.000E+00  3.679E+09  3.078486E+00  1.571E+03  2.613E-02  3.032E+08  7.791E+00  1.47E+01  4.993E-01
  705 -2.212E+06  0.000E+00  0.000E+00  3.638E+09  3.073024E+00  1.621E+03  2.642E-02  3.066E+08  7.768E+00  1.47E+01  4.993E-01
  704 -2.224E+06  0.000E+00  0.000E+00  3.597E+09  3.067574E+00  1.674E+03  2.672E-02  3.101E+08  7.740E+00  1.47E+01  4.993E-01
  703 -2.272E+06  0.000E+00  0.000E+00  3.557E+09  3.062134E+00  1.750E+03  2.701E-02  3.135E+08  7.574E+00  1.48E+01  4.993E-01
  702 -2.302E+06  0.000E+00  0.000E+00  3.517E+09  3.056638E+00  1.814E+03  2.732E-02  3.170E+08  7.514E+00  1.48E+01  4.993E-01
  701 -2.331E+06  0.000E+00  0.000E+00  3.478E+09  3.051132E+00  1.870E+03  2.763E-02  3.206E+08  7.505E+00  1.49E+01  4.993E-01
  700 -2.404E+06  0.000E+00  0.000E+00  3.439E+09  3.045643E+00  1.929E+03  2.794E-02  3.242E+08  7.485E+00  1.49E+01  4.993E-01
  699 -2.429E+06  0.000E+00  0.000E+00  3.401E+09  3.040166E+00  1.992E+03  2.826E-02  3.280E+08  7.464E+00  1.49E+01  4.993E-01
  698 -2.465E+06  0.000E+00  0.000E+00  3.363E+09  3.034704E+00  2.055E+03  2.859E-02  3.318E+08  7.448E+00  1.49E+01  4.993E-01
  697 -2.478E+06  0.000E+00  0.000E+00  3.326E+09  3.029256E+00  2.126E+03  2.891E-02  3.355E+08  7.403E+00  1.49E+01  4.993E-01
  696 -2.500E+06  0.000E+00  0.000E+00  3.288E+09  3.023810E+00  2.200E+03  2.923E-02  3.392E+08  7.351E+00  1.49E+01  4.993E-01
  695 -2.578E+06  0.000E+00  0.000E+00  3.252E+09  3.018359E+00  2.272E+03  2.955E-02  3.429E+08  7.322E+00  1.50E+01  4.993E-01
  694 -2.577E+06  0.000E+00  0.000E+00  3.216E+09  3.012915E+00  2.343E+03  2.988E-02  3.468E+08  7.308E+00  1.50E+01  4.993E-01
  693 -2.630E+06  0.000E+00  0.000E+00  3.180E+09  3.007486E+00  2.422E+03  3.022E-02  3.507E+08  7.277E+00  1.50E+01  4.993E-01
  692 -2.689E+06  0.000E+00  0.000E+00  3.144E+09  3.002064E+00  2.502E+03  3.057E-02  3.547E+08  7.247E+00  1.50E+01  4.993E-01
  691 -2.745E+06  0.000E+00  0.000E+00  3.109E+09  2.996653E+00  2.579E+03  3.091E-02  3.586E+08  7.235E+00  1.51E+01  4.993E-01
  690 -2.775E+06  0.000E+00  0.000E+00  3.075E+09  2.991259E+00  2.658E+03  3.124E-02  3.626E+08  7.218E+00  1.51E+01  4.993E-01
  689 -2.770E+06  0.000E+00  0.000E+00  3.040E+09  2.985879E+00  2.742E+03  3.159E-02  3.666E+08  7.201E+00  1.51E+01  4.993E-01
  688 -2.840E+06  0.000E+00  0.000E+00  3.007E+09  2.980516E+00  2.830E+03  3.195E-02  3.708E+08  7.179E+00  1.51E+01  4.993E-01
  687 -2.896E+06  0.000E+00  0.000E+00  2.973E+09  2.975167E+00  2.922E+03  3.231E-02  3.749E+08  7.154E+00  1.52E+01  4.993E-01
  686 -2.938E+06  0.000E+00  0.000E+00  2.940E+09  2.969830E+00  3.014E+03  3.266E-02  3.790E+08  7.133E+00  1.52E+01  4.993E-01
  685 -2.974E+06  0.000E+00  0.000E+00  2.907E+09  2.964507E+00  3.107E+03  3.302E-02  3.831E+08  7.116E+00  1.52E+01  4.993E-01
  684 -3.034E+06  0.000E+00  0.000E+00  2.875E+09  2.959200E+00  3.207E+03  3.337E-02  3.873E+08  7.091E+00  1.53E+01  4.993E-01
  683 -3.039E+06  0.000E+00  0.000E+00  2.843E+09  2.953903E+00  3.312E+03  3.373E-02  3.914E+08  7.063E+00  1.53E+01  4.993E-01
  682 -3.087E+06  0.000E+00  0.000E+00  2.811E+09  2.948616E+00  3.418E+03  3.411E-02  3.958E+08  7.041E+00  1.53E+01  4.993E-01
  681 -3.163E+06  0.000E+00  0.000E+00  2.780E+09  2.943343E+00  3.523E+03  3.449E-02  4.002E+08  7.026E+00  1.54E+01  4.993E-01
  680 -3.235E+06  0.000E+00  0.000E+00  2.749E+09  2.938090E+00  3.628E+03  3.486E-02  4.046E+08  7.014E+00  1.54E+01  4.993E-01
  679 -3.264E+06  0.000E+00  0.000E+00  2.719E+09  2.932857E+00  3.739E+03  3.523E-02  4.089E+08  6.997E+00  1.54E+01  4.993E-01
  678 -3.230E+06  0.000E+00  0.000E+00  2.689E+09  2.927641E+00  3.860E+03  3.561E-02  4.133E+08  6.975E+00  1.55E+01  4.993E-01
  677 -3.279E+06  0.000E+00  0.000E+00  2.659E+09  2.922435E+00  3.989E+03  3.599E-02  4.177E+08  6.949E+00  1.55E+01  4.993E-01
  676 -3.342E+06  0.000E+00  0.000E+00  2.629E+09  2.917238E+00  4.125E+03  3.636E-02  4.220E+08  6.921E+00  1.55E+01  4.993E-01
  675 -3.384E+06  0.000E+00  0.000E+00  2.600E+09  2.912043E+00  4.268E+03  3.672E-02  4.261E+08  6.893E+00  1.55E+01  4.993E-01
  674 -3.443E+06  0.000E+00  0.000E+00  2.571E+09  2.906844E+00  4.430E+03  3.706E-02  4.301E+08  6.852E+00  1.56E+01  4.993E-01
  673 -3.451E+06  0.000E+00  0.000E+00  2.543E+09  2.901626E+00  4.624E+03  3.736E-02  4.335E+08  6.790E+00  1.56E+01  4.993E-01
  672 -3.503E+06  0.000E+00  0.000E+00  2.514E+09  2.896357E+00  4.835E+03  3.766E-02  4.371E+08  6.724E+00  1.55E+01  4.993E-01
  671 -3.526E+06  0.000E+00  0.000E+00  2.487E+09  2.891032E+00  5.064E+03  3.797E-02  4.406E+08  6.654E+00  1.56E+01  4.993E-01
  670 -3.587E+06  0.000E+00  0.000E+00  2.459E+09  2.885641E+00  5.322E+03  3.825E-02  4.439E+08  6.574E+00  1.56E+01  4.993E-01
  669 -3.644E+06  0.000E+00  0.000E+00  2.432E+09  2.880165E+00  5.629E+03  3.849E-02  4.466E+08  6.474E+00  1.55E+01  4.993E-01
